cmplt_ttrl_200703_200704
event_date;event_timestamp_msec;event_timestamp;event_name;ep_customer_city_id;ep_customer_country;ep_customer_country_id;ep_language;ep_country;ep_os_version;ep_customer_user_id;ep_timestamp;ep_device_type;ep_appsflyer_id;ep_mode;ep_event_name;ep_platform;ep_firebase_event_origin;ep_app_version;ep_firebase_screen_id;ep_step;ep_session_id;ep_event_id;ep_analytics_version;ep_firebase_screen_class;ep_ga_session_id;user_id;user_pseudo_id
2020-07-04;1593907193952007;2020-07-04 23:59:53;complete_tutorial;0;;0;es;;10;0;2020-07-04 23:59:53;MAR-LX3Bm;1593907192425-653628936724767314;passenger;complete_tutorial;android;app;3.21.1;-5507190623813901568;1;2cfc91f9-489e-4ed8-9e94-d41620f721ce;871a58fb-7bae-44bf-b843-d74d5022e8db;2020-04-08v;InitTutorialActivity;1593907192;0;e8d52a7500c5bff048b6a4d2f346eeac
2020-07-04;1593907191685007;2020-07-04 23:59:51;complete_tutorial;0;;0;es;;10;0;2020-07-04 23:59:51;M2003J15SC;1593907188625-2480132026250545748;passenger;complete_tutorial;android;app;3.21.1;-4457453988874716859;1;3bd91e4a-da28-4f50-86a6-2b96f0f09c9d;27885151-d89a-4a89-9252-ac8139fc9876;2020-04-08v;InitTutorialActivity;1593907188;0;a0113902ba447b3bb0ac7cf71634789f
2020-07-04;1593907193447007;2020-07-04 23:59:53;complete_tutorial;0;;0;es;;9;0;2020-07-04 23:59:53;MAR-LX3A;1593907185758-5350551048067975480;passenger;complete_tutorial;android;app;3.21.1;8385287460025883163;1;7e785450-7ede-4281-84c8-85d86b842068;057dbffc-76ec-4bd1-9740-ad352592119d;2020-04-08v;InitTutorialActivity;1593907184;0;bcbc0bec4f5a5ae3f8c77f0ed3848b16
2020-07-04;1593907199867007;2020-07-04 23:59:59;complete_tutorial;0;;0;vi;;7.1.1;0;2020-07-04 23:59:59;CPH1723;1593907198048-3175810218839719253;passenger;complete_tutorial;android;app;3.21.1;-1317259039694331550;1;aeb483c7-d28f-48a4-bb95-c0108211b9fd;9a94a765-3e02-4fbb-94ee-612c67ab1f8a;2020-04-08v;InitTutorialActivity;1593907198;0;9c68657ffc9cd68c7491d2f44953dfbb
2020-07-04;1593907199924007;2020-07-04 23:59:59;complete_tutorial;0;;0;ru;;7.1.1;0;2020-07-04 23:59:59;SM-J510FN;1593907194269-7525618902639142720;passenger;complete_tutorial;android;app;3.21.1;822756403840521140;1;a044d0ac-657e-481b-9fc7-7e2a76d46022;90eada73-51ac-4349-8de5-25f152613438;2020-04-08v;InitTutorialActivity;1593907194;0;8b4c3fefa7f719f025fbee7cf8c06821
2020-07-04;1593907195831006;2020-07-04 23:59:55;complete_tutorial;0;;0;es;;8.1.0;0;2020-07-04 23:59:55;SM-G610M;1593750581983-3539269736087645207;passenger;complete_tutorial;android;app;3.21.1;-8098208864304578432;1;a35bea04-f57e-4e49-8ea2-bed6e263b8c1;89f619b4-498e-4119-8e23-3c0c72c8dc69;2020-04-08v;InitTutorialActivity;1593907193;0;652cfb11495116feab709d7e73cbd48d
2020-07-03;1593820796085006;2020-07-03 23:59:56;complete_tutorial;0;;0;pt;;8.1.0;0;2020-07-03 23:59:56;SM-J260M;1593820791174-3135082573943850584;passenger;complete_tutorial;android;app;3.21.1;8591353786014161763;1;a15a25de-a23b-480a-a764-d7d397224143;36738e18-b3f9-4410-989f-618ca4388b3d;2020-04-08v;InitTutorialActivity;1593820791;0;e3581ef7eb49b3a5ed843950dfca0e65
2020-07-03;1593820796911011;2020-07-03 23:59:56;complete_tutorial;0;;0;pt;;9;0;2020-07-03 23:59:56;SM-J701MT;1593820793362-1284729207561503315;passenger;complete_tutorial;android;app;3.21.1;-4738335971470220009;3;483348dc-dbf0-4bee-aea3-5efa7612bae3;cda88242-d05c-43a2-9f69-90a4bb6738b8;2020-04-08v;InitTutorialActivity;1593820794;0;1cb6979e6e0973f68e2de08e77b393ca
2020-07-03;1593820798973001;2020-07-03 23:59:58;complete_tutorial;0;;0;es;;7.0;0;2020-07-03 23:59:58;AM530;1593820780285-3786879832884220394;passenger;complete_tutorial;android;app;3.21.1;-2305425520047772163;1;0bf73b8a-1fa7-4d11-8ded-e55a33548c88;9e9d1da1-d5a0-48ca-9d62-200b4a4b4eac;2020-04-08v;InitTutorialActivity;1593820779;0;eaf2185fa26e54ec66c0d7cbfee9dcdc
2020-07-03;1593820796849001;2020-07-03 23:59:56;complete_tutorial;0;;0;es;;8.0.0;0;2020-07-03 23:59:56;SM-G570M;1593820795336-4330826273822233319;passenger;complete_tutorial;android;app;3.21.1;2194230395447131417;1;6ec9e7cb-98d1-4abc-9448-09029da7eaec;400e630e-608c-4c4c-a7f5-2caa810e6e58;2020-04-08v;InitTutorialActivity;1593820800;0;1234817b6500d66009bc1234ef96ec68
2020-07-03;1593820798505001;2020-07-03 23:59:58;complete_tutorial;0;;0;pt;;9;0;2020-07-03 23:59:58;moto g(7) play;1593819898261-2983360306152754458;passenger;complete_tutorial;android;app;3.21.1;2327384503370040722;1;85d3b205-47cb-4d9f-8635-65301114c60e;bea73c22-2a8e-4103-a8da-7e5561d9ae12;2020-04-08v;InitTutorialActivity;1593819899;0;a6edeaec3aa090b71f09c3630c1a64a1
2020-07-03;1593820793341007;2020-07-03 23:59:53;complete_tutorial;0;;0;es;;6.0.1;0;2020-07-03 23:59:53;LG-M154;1593820781498-5064075578636930625;passenger;complete_tutorial;android;app;3.21.1;2646254843059163364;1;61b188b9-1a22-4fc8-b7e5-eb470a8cc93e;016f235a-8147-40b0-bf85-89b014c416cd;2020-04-08v;InitTutorialActivity;1593820783;0;5f3156cc352478b3afa14480e9eef658
2020-07-03;1593820792598007;2020-07-03 23:59:52;complete_tutorial;0;;0;pt;;8.0.0;0;2020-07-03 23:59:52;SM-G570M;1593820790827-6451213780771217698;passenger;complete_tutorial;android;app;3.21.1;6985112698801516724;1;7ba4265a-f1ea-44cf-8f10-be04c206ec58;1137c38e-bfc0-45fc-87ca-85740703e308;2020-04-08v;InitTutorialActivity;1593820791;0;2c17f17fd04c05cdaf95aed0a0d3145e
2020-07-03;1593805981749011;2020-07-03 19:53:01;complete_tutorial;0;;0;ru;;8.0.0;0;2020-07-03 19:53:01;ATU-L31;1593805976430-510247421563922421;passenger;complete_tutorial;android;app;3.21.1;-1582440372352181160;3;3c9616a9-a2fa-440d-b21c-2a71853966b8;45251746-4007-49cd-b384-74cedca59a2d;2020-04-08v;InitTutorialActivity;1593805975;0;0ea476559c78c878f20c6100e4a94f25
2020-07-03;1593805082853007;2020-07-03 19:38:02;complete_tutorial;0;;0;ru;;10;0;2020-07-03 19:38:02;SM-A605FN;1593805078537-5864252513545758303;passenger;complete_tutorial;android;app;3.21.1;3468702769428945257;1;8eca8a39-6d5d-4443-9483-442ff6d8b5db;2c56dee9-c873-47d8-9654-27160712c6e9;2020-04-08v;InitTutorialActivity;1593805077;0;7ea60eba45d9c86c680394cdd6f47bbc
2020-07-03;1593806309358007;2020-07-03 19:58:29;complete_tutorial;0;;0;zh;;9;0;2020-07-03 19:58:29;Mi MIX 2;1593806307888-5366607984175626082;passenger;complete_tutorial;android;app;3.21.1;2609936957987514398;1;428fb976-d496-43d6-b0db-6dcf183c2954;a8d51ff4-18bc-4b87-b200-f48b3a8f30f3;2020-04-08v;InitTutorialActivity;1593806308;0;eef2ee3edb61a07d32e5607958f32abc
2020-07-03;1593803721607009;2020-07-03 19:15:21;complete_tutorial;0;;0;ru;;10;0;2020-07-03 19:15:21;SM-A515F;1593803719086-852132147293590528;passenger;complete_tutorial;android;app;3.21.1;1480112640889066630;2;a571b4f6-dd7c-44ee-a90e-dfe17a5acbc9;14a3748a-9709-411b-9c96-e633a0a3261a;2020-04-08v;InitTutorialActivity;1593803718;0;363cef8135bd067de76abb3357ade52f
2020-07-03;1593820201008007;2020-07-03 23:50:01;complete_tutorial;0;;0;es;;9;0;2020-07-03 23:50:01;T5;1593820199070-6451522905705778285;passenger;complete_tutorial;android;app;3.21.1;9611587767912546;1;e926995f-3370-4b19-9fb9-85bf97c97ce3;fc0e157c-43f6-4707-88a6-577116c38eae;2020-04-08v;InitTutorialActivity;1593820200;0;f7bc8b75a264efd8b76ad646aef592bf
2020-07-03;1593811378006007;2020-07-03 21:22:58;complete_tutorial;0;;0;es;;9;0;2020-07-03 21:22:58;SM-A102U;1593811374713-8908586557427614409;passenger;complete_tutorial;android;app;3.21.1;-2883504102440664003;1;c5a30bd7-e659-4118-b9f2-e706ddc8b4d7;0983d90e-71cc-45a7-a1b2-29923f4cb49a;2020-04-08v;InitTutorialActivity;1593811374;0;d75ebc04b19a99be0f6d3be9fe2550aa
2020-07-03;1593803725595006;2020-07-03 19:15:25;complete_tutorial;0;;0;en;;8.1.0;0;2020-07-03 19:15:25;CAG-L02;1593803718592-8637386854668057007;passenger;complete_tutorial;android;app;3.21.1;-6356322160790662139;1;20b30941-26ed-455d-8b4a-3e68c8f1cb10;a91f05e9-fa02-4968-96cd-feb5317947a5;2020-04-08v;InitTutorialActivity;1593803724;0;997b16e89cd6847e5d1ea84f6ff6e3dc
2020-07-03;1593815780960005;2020-07-03 22:36:20;complete_tutorial;0;;0;es;;8.0.0;0;2020-07-03 22:36:20;SM-J337AZ;1593815778995-2430631462354387019;passenger;complete_tutorial;android;app;3.21.1;-264180826283419289;1;59aa6acf-fb24-484c-87ef-6b74b4a5c505;124109b2-fba7-4c79-9fa4-53f511202f37;2020-04-08v;InitTutorialActivity;1593815786;0;a5e48006cbd6187bc8a22af669f564b6
2020-07-03;1593801928702007;2020-07-03 18:45:28;complete_tutorial;0;;0;es;;6.0.1;0;2020-07-03 18:45:28;SM-J700M;1593801925897-2181375354071127927;passenger;complete_tutorial;android;app;3.21.1;-2181293858000830129;1;2909349b-95d8-4127-897f-9f75925a166a;cbaaf522-bb7c-44a8-b155-c19ad1ae21ec;2020-04-08v;InitTutorialActivity;1593801927;0;9e9d4ee35405b7ae04a8ad7cb9cf8633
2020-07-03;1593799941734007;2020-07-03 18:12:21;complete_tutorial;0;;0;es;;10;0;2020-07-03 18:12:21;SM-A305G;1593799939742-6523337412186217546;passenger;complete_tutorial;android;app;3.21.1;-5678147084379972646;1;76c3c499-387c-41ab-a91f-820eb439bc60;e6954259-1e56-4f11-85ac-6dba8012d83e;2020-04-08v;InitTutorialActivity;1593799940;0;5c2ebf2ebb5710fa0c0c0d6a76365bdf
2020-07-03;1593813110888008;2020-07-03 21:51:50;complete_tutorial;0;;0;es;;9;0;2020-07-03 21:51:50;SM-A307G;1593813103894-6041927369156464181;passenger;complete_tutorial;android;app;3.21.1;-6251928974182138123;2;367e1c04-410d-4cad-9686-96ca86241873;141b275a-7c46-489f-82a3-928824364e0c;2020-04-08v;InitTutorialActivity;1593813103;0;c4a55bbd3d7067d4d5c32b347e6c25a5
2020-07-03;1593814327019007;2020-07-03 22:12:07;complete_tutorial;0;;0;es;;9;0;2020-07-03 22:12:07;moto g(8) power lite;1593814325672-4406345881958291464;passenger;complete_tutorial;android;app;3.21.1;4784084604148770027;1;6ab72f38-c0be-4e69-bf36-d8d6c0932870;f0667f46-96d9-44c6-ba0f-2ca21ce72bde;2020-04-08v;InitTutorialActivity;1593814325;0;bca9936795880fd677c3f47044cd6a08
2020-07-03;1593811368850007;2020-07-03 21:22:48;complete_tutorial;0;;0;es;;9;0;2020-07-03 21:22:48;JKM-LX3;1593811365393-3180716055013743485;passenger;complete_tutorial;android;app;3.21.1;-4339942652180760168;1;70b193c7-18ab-463d-8f3c-f8ee4a20ecb7;33eb77e8-e7ed-4464-b11c-af6a94209130;2020-04-08v;InitTutorialActivity;1593811364;0;53cf19b87e664b0bb20dd8d3572c476e
2020-07-03;1593804838631011;2020-07-03 19:33:58;complete_tutorial;0;;0;es;;8.0.0;0;2020-07-03 19:33:58;SM-G930F;1593804835080-5151184260522905008;passenger;complete_tutorial;android;app;3.21.1;-3448204544952818756;3;c4e1ff43-346d-4ee1-a709-17e35b16d1a2;41654a76-7a64-41a5-b52d-105c18346035;2020-04-08v;InitTutorialActivity;1593804834;0;5c66667b6d24fef4e6a12e90b82a1405
2020-07-03;1593814938938007;2020-07-03 22:22:18;complete_tutorial;0;;0;es;;10;0;2020-07-03 22:22:18;SM-A307G;1593814937990-8772141792130992622;passenger;complete_tutorial;android;app;3.21.1;2649491846820243471;1;c5c2bd53-7d60-42b8-83bc-06436144ff63;79c00e27-e8a1-4384-bdcb-ed59e9365ad4;2020-04-08v;InitTutorialActivity;1593814937;0;751093b0ea1c25e2f008fa456c070257
2020-07-03;1593814319885001;2020-07-03 22:11:59;complete_tutorial;0;;0;es;;8.0.0;0;2020-07-03 22:11:59;LG-H870;1593814296988-4066056893342898487;passenger;complete_tutorial;android;app;3.21.1;5279267827677527243;1;6c2a705e-80bc-42ed-912f-5e943f0da318;30d3cd42-5972-49c2-b497-1d300e77c739;2020-04-08v;InitTutorialActivity;1593814299;0;0b56596ffa4992b10415d3ef90d0a1f5
2020-07-03;1593803267661007;2020-07-03 19:07:47;complete_tutorial;0;;0;en;;9;0;2020-07-03 19:07:47;CPH2001;1593803258129-4875977703710237662;passenger;complete_tutorial;android;app;3.21.1;-7558341433437868773;1;75a33ae3-7d94-4e75-8f18-6a89464c12b8;c755ac63-da65-4c00-a4e8-056fdcecab74;2020-04-08v;InitTutorialActivity;1593803257;0;6de9f4aae6ba70f950c3765497ac12cc
2020-07-03;1593804277922006;2020-07-03 19:24:37;complete_tutorial;0;;0;pt;;8.0.0;0;2020-07-03 19:24:37;ASUS_Z01KD;1593804269224-7510532378455410334;passenger;complete_tutorial;android;app;3.21.1;-565598467754102750;1;73246810-b859-4743-be2b-24b44d28be9d;e13f88b5-df79-4e72-b45c-3dc50b78dffa;2020-04-08v;InitTutorialActivity;1593804268;31641799;d159840a22dbe825e7e9a8084d4bdf16
2020-07-03;1593812157790006;2020-07-03 21:35:57;complete_tutorial;0;;0;pt;;9;0;2020-07-03 21:35:57;moto g(8) play;1593812156500-3430481115356172231;passenger;complete_tutorial;android;app;3.21.1;1843048351278299380;1;31b0d32f-b6ad-4cc1-8c5e-00404122c1f5;dcc7a7b7-b6b0-4aad-8503-43a31849bb19;2020-04-08v;InitTutorialActivity;1593812156;0;6114a6f29bab5a2c1db01e84eb0adf07
2020-07-03;1593800837867001;2020-07-03 18:27:17;complete_tutorial;0;;0;pt;;9;0;2020-07-03 18:27:17;moto g(6) plus;1593800834727-4322045146145480292;passenger;complete_tutorial;android;app;3.21.1;-68852963788911068;1;d6d36e58-4f5a-4bf1-867c-9010e2ba40af;c1d2288e-de84-46de-ae76-bb0959170d09;2020-04-08v;InitTutorialActivity;1593800834;0;6c82c209aec246c6b3e84fef08fb9f78
2020-07-03;1593817103139007;2020-07-03 22:58:23;complete_tutorial;0;;0;pt;;7.0;0;2020-07-03 22:58:23;LG-M250;1593817099669-895211342741858941;passenger;complete_tutorial;android;app;3.21.1;8400323544640113703;1;823b5c6d-c5ed-48c3-9d96-2bc6b0020c83;85595056-3862-4be1-b8f5-3ffc7bdfe51a;2020-04-08v;InitTutorialActivity;1593817100;0;966285197a06dacaed8abcd3f702de4d
2020-07-03;1593819554763006;2020-07-03 23:39:14;complete_tutorial;0;;0;pt;;8.0.0;0;2020-07-03 23:39:14;moto e5 plus;1593819551964-9031025471564685016;passenger;complete_tutorial;android;app;3.21.1;6499421170335365318;1;b58603db-b63d-41c2-9415-fa6072cecc7d;7f576c65-2bbb-4554-9494-9e83bb29bd19;2020-04-08v;InitTutorialActivity;1593819551;0;16f46305224e8ec66ad103f69264e047
2020-07-03;1593807339202007;2020-07-03 20:15:39;complete_tutorial;0;;0;pt;;8.1.0;0;2020-07-03 20:15:39;ASUS_X00LD;1593807335839-3786475881377547655;passenger;complete_tutorial;android;app;3.21.1;544586007418981813;1;c33b41f7-74ce-4431-a128-b2fc3cd2a913;9333b481-b1eb-4266-848e-970d596927ab;2020-04-08v;InitTutorialActivity;1593807335;0;422e04873a37e349d890db77c349a5df
2020-07-03;1593814166590005;2020-07-03 22:09:26;complete_tutorial;0;;0;pt;;8.0.0;0;2020-07-03 22:09:26;moto e5;1593814164182-5594980870412248929;passenger;complete_tutorial;android;app;3.21.1;5434638099678421765;1;fa160184-a69d-451f-9f60-7a9ca1dc31f4;663bc4b9-7b4c-437a-9789-df69b4c8d70f;2020-04-08v;InitTutorialActivity;1593814168;0;6b91095581349ecc91c10334dde66ef7
2020-07-03;1593810458536006;2020-07-03 21:07:38;complete_tutorial;0;;0;pt;;8.1.0;0;2020-07-03 21:07:38;SM-J710MN;1593036981106-3652441412189106571;passenger;complete_tutorial;android;app;3.21.1;-1270579767888007901;1;84cb284d-9503-426c-8c48-398f05d3bb75;8469841c-4263-4ca5-9b15-5881acd58e1b;2020-04-08v;InitTutorialActivity;1593810451;0;64996408bf353ac11ff12065fc511d49
2020-07-03;1593820585811007;2020-07-03 23:56:25;complete_tutorial;0;;0;pt;;9;0;2020-07-03 23:56:25;moto g(6);1593820584750-1113138895736167170;passenger;complete_tutorial;android;app;3.21.1;-1168734574455560484;1;7f3b36d4-f18f-4848-a698-61a691da023a;94c760d9-86ab-4961-a055-cda29268ce4d;2020-04-08v;InitTutorialActivity;1593820585;0;9c748137b838adc71342703592f30854
2020-07-03;1593806294639007;2020-07-03 19:58:14;complete_tutorial;0;;0;pt;;10;0;2020-07-03 19:58:14;SM-A205G;1593806291871-7139168558604119689;passenger;complete_tutorial;android;app;3.21.1;-2390149867767588569;1;ab893243-a53a-4165-951a-0d43d223cafb;cea549bf-8f4f-4786-97a8-99f82c065087;2020-04-08v;InitTutorialActivity;1593806292;0;93accb96417fdc45e9a80ca4c9611ed7
2020-07-03;1593811658011007;2020-07-03 21:27:38;complete_tutorial;0;;0;pt;;9;0;2020-07-03 21:27:38;moto g(6) play;1593811652847-5036643024072485904;passenger;complete_tutorial;android;app;3.21.1;-2526897282348639845;1;dabafab6-a743-46d5-ba8a-8419243938d5;d145da81-b4b9-4c4d-ba26-4777a54bbfa7;2020-04-08v;InitTutorialActivity;1593811654;0;269ee64147c899c638ff66a3f03cb6ac
2020-07-03;1593799786823007;2020-07-03 18:09:46;complete_tutorial;0;;0;pt;;9;0;2020-07-03 18:09:46;SM-A105M;1593799782473-8971785947923341301;passenger;complete_tutorial;android;app;3.21.1;3390455885046970075;1;c6613277-b2e7-41c8-81e3-a9e5fea89ab8;1886a5f7-f9a8-4623-be73-c9052f7f110b;2020-04-08v;InitTutorialActivity;1593799781;0;717b083356bb9daad4558d6e3d8933ac
2020-07-03;1593808548131001;2020-07-03 20:35:48;complete_tutorial;0;;0;pt;;6.0.1;0;2020-07-03 20:35:48;SM-G532M;1593808102788-3551382000024714552;passenger;complete_tutorial;android;app;3.21.1;1333459475340862103;1;487ec8fb-2632-4c3b-8359-8ad39bcf51d0;201f7333-e83c-419c-988e-f7bd4cf9dbf5;2020-04-08v;InitTutorialActivity;1593808102;0;d740397b7a76fd90b307aa28c224c54d
2020-07-03;1593809047021006;2020-07-03 20:44:07;complete_tutorial;0;;0;pt;;5.1.1;0;2020-07-03 20:44:06;SM-J320M;1593809045448-8374958673436162116;passenger;complete_tutorial;android;app;3.21.1;-2400710057453607039;1;dfba5077-eeb4-484b-ae3b-339dff9b0a23;08c16178-8d20-4032-9b64-980401c36392;2020-04-08v;InitTutorialActivity;1593809045;0;60626a3960e0b78fce4fd58d044bce76
2020-07-03;1593819094052002;2020-07-03 23:31:34;complete_tutorial;0;;0;pt;;8.1.0;0;2020-07-03 23:31:34;moto e5 play;1593819054761-2916980388146037113;passenger;complete_tutorial;android;app;3.21.1;8449910042256890507;1;9b070095-efe5-4553-98a5-8c91e3d42ce0;e0bad41e-d0a8-4d9f-9989-22f57d4edbfe;2020-04-08v;InitTutorialActivity;1593819060;0;f1fccfae77c9881f41d6d801f7419bec
2020-07-03;1593811893587005;2020-07-03 21:31:33;complete_tutorial;0;;0;pt;;6.0.1;0;2020-07-03 21:31:33;SM-G532MT;1593811891410-4803471918798254483;passenger;complete_tutorial;android;app;3.21.1;6512830705804402849;1;d4b2f029-4121-485b-b579-30495b4fc222;be87aee9-5ffd-43c5-b086-28b568d2f1d0;2020-04-08v;InitTutorialActivity;1593811899;0;56b20f9c2db1349571e1522c2b55149f
2020-07-03;1593809782199007;2020-07-03 20:56:22;complete_tutorial;0;;0;pt;;9;0;2020-07-03 20:56:22;SM-A105M;1593809781055-8072932532445840142;passenger;complete_tutorial;android;app;3.21.1;6939088334807585781;1;1c214d28-30d4-416b-b995-48af69a7453e;40b4699c-aca5-4f97-8de8-24b4054ce38c;2020-04-08v;InitTutorialActivity;1593809780;0;fd0cab9074204d7d1eea33b5ddaa1503
2020-07-03;1593814469725003;2020-07-03 22:14:29;complete_tutorial;0;;0;pt;;9;0;2020-07-03 22:14:29;moto e(6) plus;1593814446010-8757080676223087950;passenger;complete_tutorial;android;app;3.21.1;5150690413600497502;3;c6160ebd-fc2c-4390-ad9d-274bc522e0e7;873c548a-c323-4526-8300-59a3315efde9;2020-04-08v;InitTutorialActivity;1593814445;0;3a843f5599adc0275169a303d4758c39
2020-07-03;1593809016913007;2020-07-03 20:43:36;complete_tutorial;0;;0;pt;;9;0;2020-07-03 20:43:36;LM-X430;1593809007893-195972182287081344;passenger;complete_tutorial;android;app;3.21.1;-6617350624494677997;1;a4776d4b-cb67-4d25-8dfa-95c1ace069e0;233576a7-3b1b-48f7-9d99-d3404aa0a35f;2020-04-08v;InitTutorialActivity;1593809007;0;d632d22084547ff81b9089f3095371d2
2020-07-03;1593810373835006;2020-07-03 21:06:13;complete_tutorial;0;;0;pt;;5.1.1;0;2020-07-03 21:06:13;SM-G531H;1593810371694-7401149890772375194;passenger;complete_tutorial;android;app;3.21.1;-4305630195008126561;1;47009fde-d206-4671-b4cd-bfb99569c9bb;2bb4d79d-6f79-460c-b8f9-5da6e9740fc6;2020-04-08v;InitTutorialActivity;1593810371;0;ae7c6814bf9fe6f6a55ef8d100e30aaa
2020-07-03;1593814569916007;2020-07-03 22:16:09;complete_tutorial;0;;0;pt;;9;0;2020-07-03 22:16:09;SM-A205G;1593814563439-4501521418295431331;passenger;complete_tutorial;android;app;3.21.1;-3527946559212708164;1;6f25cb73-d05c-452e-932b-1d52e0ddb620;e966faa0-26a0-43bb-8e4b-4cc9835cad46;2020-04-08v;InitTutorialActivity;1593814562;0;deb7544074fcdd467e1e778997075480
2020-07-03;1593802835850007;2020-07-03 19:00:35;complete_tutorial;0;;0;pt;;9;0;2020-07-03 19:00:35;Moto Z2 Play;1593802833426-9213795040385713872;passenger;complete_tutorial;android;app;3.21.1;6697707100426630510;1;c9aa3e08-e6f9-487f-9bbe-6051e3d315cd;53c373e0-0f73-4c0e-a835-c8a4041e04d9;2020-04-08v;InitTutorialActivity;1593802834;0;0c0cf07c661abe33051125ca6c9e562e
